SUBSCRIBER_ID,TENURE,MONTHLY_CHARGES,TOTAL_CHARGES,CONTRACT_TYPE,PAYMENT_METHOD,WAIVER_ACTIVE,SUPPORT_CALLS,CHURN
6038726,17,14525.64,246935.88,Prepaid,Cash,Yes,8,0
6061357,113,3125.92,353228.96,Prepaid,Cheque,No,24,1
6097814,53,10575.48,560500.44,Prepaid,Credit Card,NULL,49,0
6023148,30,4875.36,146260.8,Postpaid,Bank Transfer,Yes,NULL,0
6059471,100,1575.89,157589,Prepaid,Cash,Yes,35,1
6016532,64,13825.73,884846.72,Postpaid,Credit Card,No,12,0
6084708,12,7125.49,85505.88,Prepaid,Credit Card,Yes,27,0
6049185,105,12275.86,1288965.3,Prepaid,Cheque,No,43,1
6072361,36,2675.38,96313.68,Prepaid,Cash,Yes,6,0
6007853,74,15125.71,1119302.54,Postpaid,Bank Transfer,NULL,19,1
6035217,58,5925.84,343698.72,Prepaid,Credit Card,No,48,0
6068425,19,11875.29,225630.51,Postpaid,Cash,Yes,15,0
6093648,117,4325.67,506103.39,Postpaid,Credit Card,Yes,32,1
6029751,44,14225.93,625940.92,Prepaid,Credit Card,No,9,0
6052147,81,3275.46,265312.26,Prepaid,Bank Transfer,Yes,50,1
6018365,25,9750.82,243770.5,Prepaid,Cheque,Yes,3,0
6085923,92,6275.39,577335.88,Prepaid,Cash,No,NULL,0
6041705,67,13475.61,902865.87,Postpaid,Credit Card,NULL,21,1
6077198,8,1925.78,15406.24,Prepaid,Credit Card,Yes,37,0
6004326,110,11625.49,1278803.9,Prepaid,Cash,No,10,0
6039871,39,5075.83,197957.37,Prepaid,Bank Transfer,Yes,45,1
6062518,73,14925.36,1089551.28,Postpaid,Cheque,No,18,0
6095432,55,7625.91,419425.05,Postpaid,Credit Card,Yes,26,1
6053792,14,10475.28,146653.92,Prepaid,Cash,Yes,41,0
6017483,103,2825.64,291040.92,Postpaid,Credit Card,NULL,5,0
6081247,48,13725.84,658840.32,Prepaid,Bank Transfer,No,34,1
6048962,86,5425.39,466583.54,Prepaid,Credit Card,Yes,13,0
6075314,21,12375.71,259889.91,Postpaid,Cash,Yes,47,1
6002637,119,3675.92,437434.48,Prepaid,Cheque,No,NULL,0
6037158,62,15325.46,950178.52,Postpaid,Credit Card,Yes,29,0
6069842,16,6825.38,109206.08,Prepaid,Credit Card,NULL,16,1
6091475,98,9475.81,928629.38,Postpaid,Bank Transfer,No,39,0
6028319,50,4175.63,208781.5,Postpaid,Cash,Yes,7,0
6056427,33,12875.29,424884.57,Postpaid,Credit Card,Yes,23,1
6012958,115,5925.76,681462.4,Prepaid,Cheque,No,44,0
6084531,43,14075.48,605245.64,Prepaid,Credit Card,Yes,11,1
6047186,77,2275.91,175245.07,Postpaid,Cash,Yes,30,0
6071804,59,11125.36,656396.24,Postpaid,Bank Transfer,No,50,0
6009541,10,7325.79,73257.9,Postpaid,Credit Card,NULL,4,1
6032864,106,14625.41,1550293.46,Postpaid,Cash,Yes,36,0
6065179,37,3525.84,130456.08,Prepaid,Credit Card,No,NULL,1
6096723,91,10375.29,944151.39,Prepaid,Cheque,Yes,15,0
6021458,52,6575.93,341948.36,Prepaid,Credit Card,Yes,42,0
6058937,18,15175.64,273161.52,Postpaid,Cash,No,7,1
6017642,114,2675.38,304993.32,Prepaid,Credit Card,Yes,NULL,0
6082395,46,8975.82,412887.72,Prepaid,Bank Transfer,NULL,29,0
6045817,84,4825.49,405341.16,Postpaid,Cheque,No,10,1
6079243,28,13275.91,371725.48,Prepaid,Credit Card,Yes,48,0
6003785,102,7125.37,726787.74,Prepaid,Cash,Yes,3,0
6038412,65,12075.63,784915.95,Postpaid,Credit Card,No,36,1
6062541,5,3925.84,19629.2,Postpaid,Credit Card,Yes,18,0
6095186,120,1550.71,186085.2,Postpaid,Bank Transfer,No,25,1
6051278,34,14275.39,485363.26,Postpaid,Cash,NULL,50,0
6019362,71,5725.82,406533.22,Postpaid,Cheque,Yes,12,0
6086745,56,10975.47,614626.32,Prepaid,Credit Card,Yes,31,1
6043201,13,6475.93,84187.09,Prepaid,Cash,No,5,0
6075819,109,13725.68,1496099.12,Prepaid,Credit Card,Yes,NULL,0
6008427,40,3175.49,127019.6,Prepaid,Bank Transfer,No,44,1
6031756,89,11725.86,1043601.54,Prepaid,Credit Card,Yes,16,0
6069135,23,4625.31,106382.13,Prepaid,Cash,NULL,27,1
6092641,97,15275.74,1481746.78,Prepaid,Cheque,No,39,0
6025378,61,6825.47,416353.67,Prepaid,Credit Card,Yes,8,0
6057489,15,9750.69,146260.35,Prepaid,Credit Card,Yes,21,1
6014836,111,2475.83,274817.13,Prepaid,Bank Transfer,No,47,0
6089512,49,12625.48,618648.52,Postpaid,Cash,Yes,2,1
6073124,80,5375.92,430073.6,Postpaid,Credit Card,Yes,34,0
6005196,26,14475.36,376359.36,Postpaid,Cheque,No,13,0
6038241,104,3725.79,387482.16,Postpaid,Credit Card,NULL,46,1
6061459,57,10175.41,579998.37,Prepaid,Cash,Yes,9,0
